-27.274403	151.290085
-27.270222	151.295868
-27.319092	151.286438
-27.317934	151.278915
-27.277956	151.286636
-27.276211	151.275314
-27.325117	151.257217
-27.358505	151.255386
-27.361076	151.246948
-27.363745	151.237289
-27.355124	151.234299
-27.350365	151.250671
-27.324266	151.252106
-27.266756	151.273392
-27.270222	151.295868
