QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-27.274849	151.289749	343.049988	1
1	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.278093	151.289246	180.000000	1
2	0	0	177	7.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	10	19	120.000000	0.000000	1.000000	0.000000	0.000000	0.000000	180.000000	1
4	0	10	20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
5	0	10	19	30.000000	0.000000	1.000000	0.000000	0.000000	0.000000	180.000000	1
6	0	10	20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
7	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.288151	151.287384	180.000000	1
8	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.316544	151.281921	180.000000	1
9	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.316792	151.282227	180.000000	1
10	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.317019	151.283707	180.000000	1
11	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.316906	151.283905	180.000000	1
12	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.278580	151.291290	180.000000	1
13	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.273718	151.290527	180.000000	1
14	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.273584	151.290359	180.000000	1
15	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.271168	151.274673	180.000000	1
16	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.271326	151.274399	180.000000	1
17	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.324692	151.254654	180.000000	1
18	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.354273	151.253036	180.000000	1
19	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.354464	151.252853	180.000000	1
20	0	0	178	0.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-27.357309	151.243301	180.000000	1
22	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.357868	151.241455	180.000000	1
23	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.358126	151.240616	180.000000	1
24	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.358315	151.239822	180.000000	1
25	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.357460	151.240204	180.000000	1
26	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.358730	151.240921	180.000000	1
27	0	0	177	22.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
28	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.357740	151.242767	180.000000	1
29	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.357319	151.244125	180.000000	1
30	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.354483	151.252884	180.000000	1
31	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.354481	151.252899	180.000000	1
32	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.354288	151.253052	180.000000	1
33	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.324705	151.254669	180.000000	1
34	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.324692	151.254669	180.000000	1
35	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.293034	151.266388	180.000000	1
36	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.271376	151.274399	180.000000	1
37	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.271338	151.274414	180.000000	1
38	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.271177	151.274734	180.000000	1
39	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.271936	151.279709	180.000000	1
40	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.272602	151.283691	180.000000	1
41	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.273552	151.290390	180.000000	1
42	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.273708	151.290573	180.000000	1
43	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.278481	151.291367	180.000000	1
44	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.278742	151.291336	180.000000	1
45	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.316986	151.283905	180.000000	1
46	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.317057	151.283737	180.000000	1
47	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.316772	151.282043	180.000000	1
48	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.316433	151.281906	180.000000	1
49	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.310278	151.283081	180.000000	1
50	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.287674	151.287262	180.000000	1
51	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.287031	151.287369	180.000000	1
52	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.279497	151.288818	180.000000	1
53	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.278543	151.288971	180.000000	1
54	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.275047	151.289902	45.000000	1
55	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.274637	151.290070	30.000000	1
56	0	10	21	0.000000	0.000000	0.000000	0.000000	-27.274199	151.290131	0.000000	1
