QGC WPL 110
0	1	0	16	0	0	0	0	-35.362896	149.164566	673.000000	1
1	0	3	177	26.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	3	22	10.000000	0.000000	0.000000	0.000000	-35.362942	149.165192	50.000000	1
4	0	3	177	26.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.367073	149.163910	80.000000	1
7	0	3	178	0.000000	25.000000	20.000000	0.000000	0.000000	0.000000	0.000000	1
8	0	3	178	1.000000	25.000000	20.000000	0.000000	0.000000	0.000000	0.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.364151	149.165344	30.000000	1
10	0	3	178	0.000000	20.000000	12.000000	0.000000	0.000000	0.000000	0.000000	1
11	0	3	178	1.000000	20.000000	12.000000	0.000000	0.000000	0.000000	0.000000	1
12	0	3	21	0.000000	0.000000	0.000000	0.000000	-35.362881	149.165192	0.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.365490	149.164642	93.000000	1
15	0	3	19	120.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362896	149.164566	90.000000	1
17	0	3	17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
18	0	3	19	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362896	149.164566	90.000000	1
20	0	3	17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.364567	149.162430	90.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362747	149.162262	90.000000	1
23	0	3	183	7.000000	1380.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
24	0	3	177	29.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.359165	149.163742	93.000000	1
27	0	3	177	32.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.366554	149.162323	93.000000	1
30	0	3	177	6.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.366436	149.163239	93.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.360409	149.164230	88.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.360458	149.162994	89.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.365879	149.163422	94.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.365990	149.162186	95.000000	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.360508	149.161758	90.000000	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.360561	149.160522	91.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363331	149.160736	98.000000	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.366100	149.160965	97.000000	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.365955	149.161575	94.000000	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.360622	149.161148	90.000000	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.360573	149.162384	89.000000	1
44	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.365845	149.162796	95.000000	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.365734	149.164032	94.000000	1
46	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.360523	149.163620	89.000000	1
47	0	3	177	32.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
49	0	3	177	21.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
50	0	3	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
